titulo,calle,latitud_df1,longitud_df1,paradas_cercanas_df2,id,name,address,activate,no_available,total_bases,dock_bikes,free_bases,reservations_count,geometry.type,latitud_df2,longitud_df2,metros_distancia
Instalación Deportiva Municipal Básica Clara del Rey,CALLE CLARA DEL REY 61,40.44656763308464,-3.668173275110258,253,259,251 - Corazón de María,Calle Santa Hortensia nº 31,1,0,24,5,16,0,Point,40.44421,-3.66683,285.7398170109413
Instalación Deportiva Municipal Básica Padre Claret,CALLE PADRE CLARET 18,40.44961759191476,-3.6641939594197392,253,259,251 - Corazón de María,Calle Santa Hortensia nº 31,1,0,24,5,16,0,Point,40.44421,-3.66683,641.3380995635797
Instalación Deportiva Municipal Básica Polígono 20 - Padre Claret,CALLE PADRE CLARET 18,40.44961759191476,-3.6641939594197392,253,259,251 - Corazón de María,Calle Santa Hortensia nº 31,1,0,24,5,16,0,Point,40.44421,-3.66683,641.3380995635797
Instalación Deportiva Municipal Básica Santa Hortensia,CALLE SANTA HORTENSIA 34,40.443784076908294,-3.6650091208692905,253,259,251 - Corazón de María,Calle Santa Hortensia nº 31,1,0,24,5,16,0,Point,40.44421,-3.66683,161.203822188051
Instalación Deportiva Municipal Básica Torrelaguna (La Colina),CALLE TORRELAGUNA  esq. Normas,40.453221291412646,-3.6610334457155886,253,259,251 - Corazón de María,Calle Santa Hortensia nº 31,1,0,24,5,16,0,Point,40.44421,-3.66683,1115.6192924916452
Instalación Deportiva Municipal Básica Cocheras (Retiro),CALLE COCHERAS 1,40.400673376887404,-3.676298173141196,76,82,78 - Pedro Bosch,Calle Cerro de la Plata nº 2,1,0,24,10,14,0,Point,40.400789,-3.6744,161.24739773523152
Instalación Deportiva Municipal Básica Conde Duque,CALLE SANTA CRUZ DE MARCENADO 21,40.42890457185098,-3.710390334447589,13,14,13 - Conde Duque,Calle Conde Duque nº 22,1,0,24,14,1,0,Point,40.4273264,-3.7104417,175.53855479610672
Instalación Deportiva Municipal Básica Doctor Vallejo-Nájera,CALLE GASOMETRO 32 c/v Vallejo Nájera,40.40233909331515,-3.7080621422210975,165,134,163 - Paseo de la Esperanza,Paseo de la Esperanza nº 2,1,0,21,0,0,0,Point,40.4035988,-3.7064516,195.4946268431096
Instalación Deportiva Municipal Básica El Bosco,CALLE EL BOSCO 14 frente Ramón Pérez de Ayala,40.40148296368549,-3.651406031292048,222,228,220 - Plaza del Encuentro,Calle Arroyo de las Pilillas nº 6,1,0,24,16,6,1,Point,40.40617,-3.65122,521.412651880853
Instalación Deportiva Municipal Básica Parque Darwin,AVENIDA MORATALAZ 93,40.406363729501784,-3.654976847656905,222,228,220 - Plaza del Encuentro,Calle Arroyo de las Pilillas nº 6,1,0,24,16,6,1,Point,40.40617,-3.65122,318.8257998695205
Instalación Deportiva Municipal Básica Ramón Pérez de Ayala,CALLE RAMON PEREZ DE AYALA 80,40.39993169276006,-3.6517092480400404,222,228,220 - Plaza del Encuentro,Calle Arroyo de las Pilillas nº 6,1,0,24,16,6,1,Point,40.40617,-3.65122,694.9040742212218
Instalación Deportiva Municipal Básica El Parque,PASEO COMANDANTE FORTEA 25,40.42589471749026,-3.7316975783571404,163,132,161 - Paseo de la Florida,Paseo de la Florida nº 8,1,0,27,18,5,2,Point,40.4219665,-3.7224983,892.8507443747196
Instalación Deportiva Municipal Básica Francisco de Goya (antigua Mozart),INST. DEPORTIVA BASICA MOZART ,40.42538917827494,-3.7244983193890495,163,132,161 - Paseo de la Florida,Paseo de la Florida nº 8,1,0,27,18,5,2,Point,40.4219665,-3.7224983,416.5419244613935
Instalación Deportiva Municipal Básica Recinto Ferial San Antonio de la Florida,GLORIETA SAN ANTONIO DE LA FLORIDA S/N en el Recinto Ferial,40.42540456917053,-3.7265642881836016,163,132,161 - Paseo de la Florida,Paseo de la Florida nº 8,1,0,27,18,5,2,Point,40.4219665,-3.7224983,514.4048617830014
Instalación Deportiva Municipal Básica San Pol,CALLE SAN POL DE MAR 7,40.42361742020711,-3.7270991011242582,163,132,161 - Paseo de la Florida,Paseo de la Florida nº 8,1,0,27,18,5,2,Point,40.4219665,-3.7224983,430.5562145605998
Instalación Deportiva Municipal Pádel  Marqués de Monistrol,CALLE RIBERA DEL MANZANARES 1,40.42217047822115,-3.7244049640242287,163,132,161 - Paseo de la Florida,Paseo de la Florida nº 8,1,0,27,18,5,2,Point,40.4219665,-3.7224983,162.9877209530234
Instalación Deportiva Municipal Básica Enrique Tierno Galván,PARQUE ENRIQUE TIERNO GALVAN ,40.39487669248672,-3.6861262352346653,178,184,176 - Beata,Calle Alicante nº 3,1,0,24,12,10,0,Point,40.39425,-3.6937222,647.035577037526
Instalación Deportiva Municipal Básica Eros,CALLE EROS 6,40.39352590492843,-3.6801309337036407,182,188,180 - Méndez Álvaro,Calle Retama nº 5,1,0,24,13,8,1,Point,40.3941388,-3.6758888,365.6603964027272
Instalación Deportiva Municipal Básica Parque La Viña,CALLE CONCEJO DE TEVERGA 2,40.38641877802191,-3.6720437688597283,182,188,180 - Méndez Álvaro,Calle Retama nº 5,1,0,24,13,8,1,Point,40.3941388,-3.6758888,918.1173963180108
Instalación Deportiva Municipal Básica Eva Duarte,CALLE DOCTOR GOMEZ ULLA 9,40.42997423940213,-3.667961859746943,147,171,145 - Ortega y Gasset 87,Calle Ortega y Gasset nº 87,1,0,24,1,21,0,Point,40.429887,-3.6712823,281.2145299219611
Instalación Deportiva Municipal Básica Fermín Caballero,CALLE FERMIN CABALLERO 88,40.47935162025493,-3.719158405265364,209,215,207 - Remonta,Calle Azucenas nº 1,1,0,18,12,6,0,Point,40.4630277,-3.6973333,2589.03280556669
Instalación Deportiva Municipal Básica Parque de la Alcazaba,AVENIDA EL FERROL 34,40.474976052563875,-3.707942318722383,209,215,207 - Remonta,Calle Azucenas nº 1,1,0,18,12,6,0,Point,40.4630277,-3.6973333,1603.2995711236279
Instalación Deportiva Municipal Básica Pista de Skate,CALLE CAPITAN BLANCO ARGIBAY S/N,40.469137606839034,-3.7115353164247873,209,215,207 - Remonta,Calle Azucenas nº 1,1,0,18,12,6,0,Point,40.4630277,-3.6973333,1380.2229718892518
Instalación Deportiva Municipal Básica Rodríguez Sahagún (Campo de Fútbol),PASEO DIRECCION 302,40.469257743590006,-3.7062577035434114,209,215,207 - Remonta,Calle Azucenas nº 1,1,0,18,12,6,0,Point,40.4630277,-3.6973333,1024.6358914211135
Instalación Deportiva Municipal Básica Rodríguez Sahagún I (Capitán Blanco Argibay),CALLE CAPITAN BLANCO ARGIBAY 173,40.46995417209459,-3.710836991177557,209,215,207 - Remonta,Calle Azucenas nº 1,1,0,18,12,6,0,Point,40.4630277,-3.6973333,1377.7363856704835
Instalación Deportiva Municipal Básica Vereda de Ganapanes,CALLE BECERREA 4 c/v Sinesio Delgado,40.471317409058955,-3.7130564782441233,209,215,207 - Remonta,Calle Azucenas nº 1,1,0,18,12,6,0,Point,40.4630277,-3.6973333,1618.278040013698
Instalación Deportiva Municipal Básica Frontón Tudelillas,AVENIDA PABLO IGLESIAS 62,40.451690390542296,-3.7110210478690155,239,245,237 - Pablo Iglesias,Calle Francisco Balseiro nº 1,1,0,24,1,22,0,Point,40.451333,-3.710525,57.80123595209686
Instalación Deportiva Municipal Básica Glorieta de Segovia,PASEO Ciudad de Plasencia ,40.41246022343046,-3.714538784977571,168,174,166 - Segovia 26,Calle Segovia nº 26,1,0,24,8,15,0,Point,40.4138333,-3.7135833,172.78525702309824
Instalación Deportiva Municipal Básica Las Vistillas,PLAZA GABRIEL MIRO ,40.41246022343046,-3.714538784977571,168,174,166 - Segovia 26,Calle Segovia nº 26,1,0,24,8,15,0,Point,40.4138333,-3.7135833,172.78525702309824
Instalación Deportiva Municipal Básica Plaza Arturo Barea,PLAZA Arturo Barea ,40.41246022343046,-3.714538784977571,168,174,166 - Segovia 26,Calle Segovia nº 26,1,0,24,8,15,0,Point,40.4138333,-3.7135833,172.78525702309824
Instalación Deportiva Municipal Básica Plaza de María Soledad Torres Acosta,PLAZA María Soledad Torres Acosta ,40.41246022343046,-3.714538784977571,168,174,166 - Segovia 26,Calle Segovia nº 26,1,0,24,8,15,0,Point,40.4138333,-3.7135833,172.78525702309824
Instalación Deportiva Municipal Básica Plaza del Campillo de Mundo Nuevo,PLAZA Campillo del Mundo Nuevo ,40.41246022343046,-3.714538784977571,168,174,166 - Segovia 26,Calle Segovia nº 26,1,0,24,8,15,0,Point,40.4138333,-3.7135833,172.78525702309824
Instalación Deportiva Municipal Básica Jardín Canarias,CALLE CANARIAS 19,40.40224012314781,-3.694673997707994,122,128,120 - Palos de la Frontera,Calle Palos de la Frontera nº 27,1,0,24,7,16,0,Point,40.4032208,-3.6944768,110.31732518454743
Instalación Deportiva Municipal Básica Jesús Aprendiz,CALLE ANTONIO DIAZ-CAÑABATE 9 c/v Arias Montano,40.40922156877915,-3.671905186964673,81,87,82 - Niño Jesús,Calle Doctor Esquerdo nº 161,1,0,24,6,17,0,Point,40.4084556,-3.6697526,201.17473458063205
Instalación Deportiva Municipal Básica Virgen de la Estrella,PLAZUELA VIRGEN DE LA ESTRELLA 1,40.408549764339305,-3.668127133397626,81,87,82 - Niño Jesús,Calle Doctor Esquerdo nº 161,1,0,24,6,17,0,Point,40.4084556,-3.6697526,138.02354754372246
Instalación Deportiva Municipal Básica Juan de Mariana,CALLE JUAN DE MARIANA 8,40.39848428796214,-3.6869759384944554,120,126,118 - Juan Martín,Calle Juan Martín el Empecinado nº 16,1,0,24,18,6,0,Point,40.400781,-3.6882407,276.93077723149196
Instalación Deportiva Municipal Básica Ramírez de Prado,CALLE RAMIREZ DE PRADO 2,40.39931615081684,-3.6894943693155353,120,126,118 - Juan Martín,Calle Juan Martín el Empecinado nº 16,1,0,24,18,6,0,Point,40.400781,-3.6882407,194.42479069852826
Instalación Deportiva Municipal Básica Juan de Vera,PLAZA CASAR DE CACERES  (Juan de Vera - Batalla de Belchite),40.39617174301425,-3.6925495357594427,166,136,164 - Paseo de las Delicias,Paseo de las Delicias nº 92,1,0,24,7,17,0,Point,40.3972616,-3.6945025,205.03143332698036
Instalación Deportiva Municipal Básica La Chimenea,CALLE VALLANDES 5 c/v Hermenegildo Bielsa y Calesas,40.390958149227075,-3.70404293417357,224,230,222 - Antonio López,Calle Eugenio Caxes frente al nº 12,1,0,24,18,4,0,Point,40.3917871,-3.7026789,147.78751816824501
Instalación Deportiva Municipal Básica Matilde Gayo,CALLE MATILDE GAYO 4,40.38993834608832,-3.702854085952854,224,230,222 - Antonio López,Calle Eugenio Caxes frente al nº 12,1,0,24,18,4,0,Point,40.3917871,-3.7026789,206.10675704956975
Instalación Deportiva Municipal Básica Plaza Vallandes,CALLE CALESAS 4,40.39112392741988,-3.7049283470996777,224,230,222 - Antonio López,Calle Eugenio Caxes frente al nº 12,1,0,24,18,4,0,Point,40.3917871,-3.7026789,204.27961479146953
Instalación Deportiva Municipal Básica Molino,PASEO MOLINO 2,40.390487119657564,-3.6941878490165,179,185,177 - Legazpi,Calle Bolívar nº 3,1,0,24,14,9,0,Point,40.3914722,-3.6941944,109.53734147136929
Instalación Deportiva Municipal Básica Nuestra Señora de la Paloma,CARRERA SAN FRANCISCO 4,40.411196405684876,-3.712232920009733,38,42,38 - Plaza de los Carros,Carrera de San Francisco nº 1,1,0,24,12,11,0,Point,40.4114041,-3.7114762,68.1030595313941
Instalación Deportiva Municipal Básica Padre Damián,CALLE PADRE DAMIAN 24,40.4564696428582,-3.6862384384972176,255,261,253 - Doctor Fleming,Calle Doctor Fleming nº 7,1,0,21,8,11,0,Point,40.45546,-3.68844,217.48781161053915
Instalación Deportiva Municipal Básica Parque Breogán,AVENIDA BRASILIA 2,40.437141038651475,-3.660887719467943,242,248,240 - Avenida Brasilia,Avenida de Brasilia frente al nº 9,1,0,24,6,16,0,Point,40.43666,-3.66096,53.83772519041516
Instalación Deportiva Municipal Básica Parque El Calero,CALLE VIRGEN DE NURIA S/N,40.436286671972276,-3.6526968257803736,191,197,189 - Avenida Donostiarra,Calle Virgen de la Alegría nº 18,1,0,24,16,5,0,Point,40.4351256,-3.6554918,269.48908472521634
Instalación Deportiva Municipal Básica Parque de Atenas,PASEO VIRGEN DEL PUERTO 3,40.41761845138696,-3.720185155062114,169,175,167 - Segovia 45,Calle Segovia nº 45,1,0,24,18,2,1,Point,40.413736,-3.717487,488.41608592815425
Instalación Deportiva Municipal Básica Parque de Berlín,CALLE MARCENADO 51,40.44984679168731,-3.6744024936791453,199,205,197 - Parque Berlín,Avenida de Concha Espina nº 34,1,0,24,5,18,0,Point,40.4515833,-3.6780555,364.45468189824066
Instalación Deportiva Municipal Básica Pradillo,CALLE PRADILLO 23,40.449080253816504,-3.672985961911911,199,205,197 - Parque Berlín,Avenida de Concha Espina nº 34,1,0,24,5,18,0,Point,40.4515833,-3.6780555,511.34616142556337
Instalación Deportiva Municipal Básica Santa Marca,CALLE PRADILLO 23,40.449080253816504,-3.672985961911911,199,205,197 - Parque Berlín,Avenida de Concha Espina nº 34,1,0,24,5,18,0,Point,40.4515833,-3.6780555,511.34616142556337
Instalación Deportiva Municipal Básica Parque de Roma I,CALLE JUAN ESPLANDIU 4,40.41604342375633,-3.662189960446734,184,190,182 - Parque Roma,Calle Alcalde Sáinz de Baranda frente al nº 107,1,0,24,2,21,0,Point,40.4186666,-3.6657777,421.1063232684994
Instalación Deportiva Municipal Básica Parque de Roma III,CALLE ALCALDE SAINZ DE BARANDA 90,40.41909788049616,-3.665261052668208,184,190,182 - Parque Roma,Calle Alcalde Sáinz de Baranda frente al nº 107,1,0,24,2,21,0,Point,40.4186666,-3.6657777,64.90549493786385
Instalación Deportiva Municipal Básica Parque de Skateboard Ignacio Echeverría,PASEO CHOPERA 4,40.3933877847248,-3.698565632659468,167,135,165 - Entrada Matadero,Paseo de la Chopera nº 14,1,0,27,1,23,1,Point,40.3928821,-3.6975708,101.29099038954658
Instalación Deportiva Municipal Nave de Terneras,PASEO CHOPERA 10,40.3933877847248,-3.698565632659468,167,135,165 - Entrada Matadero,Paseo de la Chopera nº 14,1,0,27,1,23,1,Point,40.3928821,-3.6975708,101.29099038954658
Instalación Deportiva Municipal Básica Parque de la Cornisa,CALLE ROSARIO 5,40.40963177567964,-3.713877154857581,37,41,37 - Plaza de San Francisco,Plaza de San Francisco nº 5,1,0,24,10,8,0,Point,40.4108,-3.714113,131.42639506026032
Instalación Deportiva Municipal Básica Parque de la Ventilla,CALLE VIA LIMITE 101,40.47345238657359,-3.695336575110429,250,256,248 - Torre Cepsa,Calle Sinesio Delgado nº 2,1,0,24,11,12,0,Point,40.47435,-3.68797,631.0535645379068
Instalación Deportiva Municipal Básica Rodríguez Sahagún II (Los Pinos),CALLE SINESIO DELGADO 30,40.47406445678991,-3.687898995406082,250,256,248 - Torre Cepsa,Calle Sinesio Delgado nº 2,1,0,24,11,12,0,Point,40.47435,-3.68797,32.31400647413958
Instalación Deportiva Municipal Básica Pinar de la Elipa,CALLE JOSE LUIS DE ARRESE S/N,40.42042743288963,-3.6532861445530878,235,241,233 - Marqués de Corbera 12,Avenida Marqués de Corbera nº 12,1,0,24,15,9,0,Point,40.422962108947424,-3.6555552857442697,341.07624399121624
Instalación Deportiva Municipal Básica San Lamberto,CALLE SAN LAMBERTO 20 P.A.R.,40.42153891136008,-3.6510925758289545,235,241,233 - Marqués de Corbera 12,Avenida Marqués de Corbera nº 12,1,0,24,15,9,0,Point,40.422962108947424,-3.6555552857442697,409.58127627270534
Instalación Deportiva Municipal Básica Pistas de Petanca Dehesa de la Villa,CALLE FRANCOS RODRIGUEZ 1,40.45444788431354,-3.7035376289870316,207,213,205 - Estrecho,Calle Navarra nº 1,1,0,24,0,21,0,Point,40.4535,-3.7032777,107.67001972605847
Instalación Deportiva Municipal Básica Poeta Esteban Villegas,CALLE POETA ESTEBAN DE VILLEGAS 4,40.40875051210095,-3.683108580090566,73,79,75 - Menéndez Pelayo,Avenida de Menéndez Pelayo con calle Poeta Esteban Villegas,1,0,24,10,14,0,Point,40.4082805,-3.6784838,395.04547326842913
Instalación Deportiva Municipal Básica Quinta de Los Molinos II,"CALLE IQUITOS 1c/vcalleAlcalá,535",40.44056376610166,-3.6336601284470627,231,237,229 - C.D. Concepción,Calle Jose del Hierro nº 5,1,0,24,19,4,0,Point,40.43715089959262,-3.64835857929032,1300.5336863157015
Instalación Deportiva Municipal Básica Sierra Elvira,CALLE SIERRA ELVIRA 37 Posterior,40.405143493963116,-3.660433235882449,227,233,225 - Doctor Lozano,Calle Sierra Toledana nº 33,1,0,24,9,15,0,Point,40.40248333540473,-3.660188083470652,296.5236146204828
Instalación Deportiva Municipal Básica Yeserías I,PASEO YESERIAS 1,40.40060409154897,-3.712719914790534,171,177,169 - Pirámides,Calle Toledo nº 181,1,0,24,5,17,0,Point,40.4016111,-3.7138055,144.87383680092898
